cleaned_city_1,cleaned_city_2,original_city_1,original_city_2
Trondheim,Umeå,Trondheim,Umeå
Trondheim,Łódź,Trondheim,Łódź
Trondheim,Genova ,Trondheim,Genova (GE)
Trondheim,Almería,Trondheim,Almería
Trondheim,Crete Island,Trondheim,Crete Island
Trondheim,Ivalo,Trondheim,Ivalo
Trondheim,Ivanovo,Trondheim,Ivanovo
Trondheim,Vigo,Trondheim,Vigo
Trondheim,Minsk,Trondheim,Minsk
Trondheim,Seville,Trondheim,Sevilla
Trondheim,Girona,Trondheim,Girona
Trondheim,Magnitogorsk,Trondheim,Magnitogorsk
Trondheim,Zgornji Brnik,Trondheim,Zgornji Brnik
Trondheim,Cherepovets,Trondheim,Cherepovets
Trondheim,Pisa,Trondheim,Pisa
Trondheim,Valletta,Trondheim,Valletta
Trondheim,Voronezh,Trondheim,Voronezh
Trondheim,Vila Real,Trondheim,Vila Real
Trondheim,Penza,Trondheim,Penza
Trondheim,Makhachkala,Trondheim,Makhachkala
Trondheim,Spata-Artemida,Trondheim,Spata-Artemida
Trondheim,"Luton, Bedfordshire",Trondheim,"Luton, Bedfordshire"
Trondheim,Čilipi,Trondheim,Čilipi
Trondheim,Olbia ,Trondheim,Olbia (SS)
Trondheim,Hanover,Trondheim,Hannover
Trondheim,"Norwich, Norfolk",Trondheim,"Norwich, Norfolk"
Trondheim,Nottingham,Trondheim,Nottingham
Trondheim,Sibiu,Trondheim,Sibiu
Trondheim,Saint Anne,Trondheim,Saint Anne
Trondheim,Maastricht,Trondheim,Maastricht
Trondheim,Vilnius,Trondheim,Vilnius
Trondheim,Debrecen,Trondheim,Debrecen
Trondheim,Lesquin,Trondheim,Lesquin
Trondheim,Perugia,Trondheim,Perugia
Trondheim,Lisbon,Trondheim,Lisbon
Trondheim,Gothenburg,Trondheim,Gothenburg
