id,ident,type,airport name,latitude_left,longitude_left,elevation_ft,continent,iso_country,iso_region,airport city,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,geometry,index_right,nearest city,latitude_right,longitude_right,country,iso2,admin_name,capital,population,population_proper,distance
4614,BKPR,medium_airport,Priština Adem Jashari International Airport,42.5728,21.035801,1789.0,EU,XK,XK-01,Prishtina,yes,BKPR,PRN,,http://www.airportpristina.com/,https://en.wikipedia.org/wiki/Pristina_International_Airport,"LYPR, Pristina, Slatina Air Base",POINT (21.035801 42.5728),432,Pristina,42.6633,21.1622,Kosovo,XK,Prishtinë,primary,161751.0,161751.0,0.15545725200517208
2155,EBBR,large_airport,Brussels Airport,50.901402,4.48444,175.0,EU,BE,BE-BRU,Zaventem,yes,EBBR,BRU,,http://www.brusselsairport.be/en/,https://en.wikipedia.org/wiki/Brussels_Airport,"Brussels National, Zaventem, EBMB",POINT (4.48444 50.901402),523,Brussels,50.8467,4.3525,Belgium,BE,Brussels-Capital Region,primary,1743000.0,188737.0,0.14283022230606493
2157,EBCI,medium_airport,Brussels South Charleroi Airport,50.460982,4.457158,614.0,EU,BE,BE-WHT,Charleroi,yes,EBCI,CRL,,http://www.charleroi-airport.com/doc.php?nd=o29&tid=29&lg=2&docid=1&site=1,https://en.wikipedia.org/wiki/Brussels_South_Charleroi_Airport,Gosselies Airport,POINT (4.457158 50.460982),526,Charleroi,50.4,4.4333,Belgium,BE,Wallonia,minor,201816.0,201816.0,0.06548288698584022
2162,EBLG,medium_airport,Liège Airport,50.638574,5.443897,659.0,EU,BE,BE-WLG,Grâce-Hollogne,yes,EBLG,LGG,,http://www.liegeairport.be/,https://en.wikipedia.org/wiki/Li%C3%A8ge_Airport,Bierset,POINT (5.443897 50.638574),527,Liège,50.6397,5.5706,Belgium,BE,Wallonia,minor,196623.0,195278.0,0.12670800323973228
2210,EDDC,medium_airport,Dresden Airport,51.134123,13.767831,755.0,EU,DE,DE-SN,Dresden,yes,EDDC,DRS,,http://www.dresden-airport.de/en/index.html,https://en.wikipedia.org/wiki/Dresden_Airport,,POINT (13.767831 51.134123),3390,Dresden,51.05,13.74,Germany,DE,Saxony,admin,561922.0,561922.0,0.08860724400409277
2212,EDDF,large_airport,Frankfurt Airport,50.036521,8.561268,364.0,EU,DE,DE-HE,Frankfurt am Main,yes,EDDF,FRA,,http://www.frankfurt-airport.de/,https://en.wikipedia.org/wiki/Frankfurt_Airport,"EDAF, Frankfurt am Main, Frankfurt Main, Rhein-Main Air Base, Zeppelinheim",POINT (8.561268 50.036521),3384,Frankfurt,50.1106,8.6822,Germany,DE,Hesse,minor,764104.0,759224.0,0.14181765357316978
2213,EDDG,medium_airport,Münster Osnabrück Airport,52.134602,7.68483,160.0,EU,DE,DE-NW,Greven,yes,EDDG,FMO,,https://www.fmo.de/,https://en.wikipedia.org/wiki/M%C3%BCnster_Osnabr%C3%BCck_International_Airport,,POINT (7.68483 52.134602),3398,Münster,51.9625,7.6256,Germany,DE,North Rhine-Westphalia,minor,317713.0,317713.0,0.18200904181935787
2214,EDDH,large_airport,Hamburg Helmut Schmidt Airport,53.630402,9.98823,53.0,EU,DE,DE-HH,Hamburg,yes,EDDH,HAM,,https://www.hamburg-airport.de/en/,https://en.wikipedia.org/wiki/Hamburg_Airport,Hamburg-Fuhlsbüttel Airport,POINT (9.98823 53.630402),3382,Hamburg,53.55,10.0,Germany,DE,Hamburg,admin,2484800.0,1853935.0,0.08125893491795172
2216,EDDK,large_airport,Cologne Bonn Airport,50.865898,7.14274,302.0,EU,DE,DE-NW,Köln (Cologne),yes,EDDK,CGN,,http://www.koeln-bonn-airport.de/en/,https://en.wikipedia.org/wiki/Cologne_Bonn_Airport,Köln,POINT (7.14274 50.865898),3449,Bergisch Gladbach,50.9918,7.1303,Germany,DE,North Rhine-Westphalia,minor,111966.0,111645.0,0.12651508686318438
2217,EDDL,large_airport,Düsseldorf Airport,51.289501,6.76678,147.0,EU,DE,DE-NW,Düsseldorf,yes,EDDL,DUS,,http://www.dus.com/dus_en/,https://en.wikipedia.org/wiki/D%C3%BCsseldorf_Airport,,POINT (6.76678 51.289501),3385,Düsseldorf,51.2333,6.7833,Germany,DE,North Rhine-Westphalia,admin,645923.0,619477.0,0.05857868896621163
2218,EDDM,large_airport,Munich Airport,48.353802,11.7861,1487.0,EU,DE,DE-BY,Munich,yes,EDDM,MUC,,http://www.munich-airport.com/,https://en.wikipedia.org/wiki/Munich_Airport,"Franz Josef Strauss Airport, Flughafen München Franz Josef Strauß",POINT (11.7861 48.353802),3381,Munich,48.1375,11.575,Germany,DE,Bavaria,admin,2606021.0,1487708.0,0.30224123676957043
2219,EDDN,large_airport,Nuremberg Airport,49.498699,11.078056,1046.0,EU,DE,DE-BY,Nuremberg,yes,EDDN,NUE,,https://www.airport-nuernberg.de/english,https://en.wikipedia.org/wiki/Nuremberg_Airport,Nürnberg,POINT (11.078056 49.498699),3392,Nuremberg,49.4539,11.0775,Germany,DE,Bavaria,minor,515543.0,510632.0,0.04480245012273793
2220,EDDP,large_airport,Leipzig/Halle Airport,51.420657,12.232705,465.0,EU,DE,DE-SN,Schkeuditz,yes,EDDP,LEJ,,https://www.mdf-ag.com/,https://en.wikipedia.org/wiki/Leipzig/Halle_Airport,Schkeuditz Airport,POINT (12.232705 51.420657),3386,Leipzig,51.34,12.375,Germany,DE,Saxony,minor,615081.0,615081.0,0.16356472319543544
2222,EDDS,large_airport,Stuttgart Airport,48.689899,9.22196,1276.0,EU,DE,DE-BW,Stuttgart,yes,EDDS,STR,,http://www.flughafen-stuttgart.de/,https://en.wikipedia.org/wiki/Stuttgart_Airport,,POINT (9.22196 48.689899),3380,Stuttgart,48.7775,9.18,Germany,DE,Baden-Württemberg,admin,2787724.0,626275.0,0.09713174970626802
2224,EDDV,large_airport,Hannover Airport,52.461102,9.68508,183.0,EU,DE,DE-NI,Hannover,yes,EDDV,HAJ,,https://www.hannover-airport.de,https://en.wikipedia.org/wiki/Hanover/Langenhagen_International_Airport,,POINT (9.68508 52.461102),3391,Hannover,52.3667,9.7167,Germany,DE,Lower Saxony,admin,542668.0,535932.0,0.09955682801294499
2225,EDDW,medium_airport,Bremen Airport,53.046786,8.78932,14.0,EU,DE,DE-HB,Bremen,yes,EDDW,BRE,,https://www.bremen-airport.com,https://en.wikipedia.org/wiki/Bremen_Airport,,POINT (8.78932 53.046786),3389,Bremen,53.0833,8.8,Germany,DE,Bremen,admin,566573.0,563290.0,0.038043850961755984
2227,EDFH,medium_airport,Frankfurt-Hahn Airport,49.9487,7.26389,1649.0,EU,DE,DE-RP,Frankfurt am Main (Lautzenhausen),yes,EDFH,HHN,,,https://en.wikipedia.org/wiki/Frankfurt-Hahn_Airport,,POINT (7.26389 49.9487),3445,Koblenz,50.3597,7.5978,Germany,DE,Rhineland-Palatinate,minor,114024.0,113638.0,0.5295440379231887
2237,EDJA,medium_airport,Memmingen Allgau Airport,47.9888000488,10.2395000458,2077.0,EU,DE,DE-BY,Memmingen,yes,EDJA,FMM,,,https://en.wikipedia.org/wiki/Memmingen_Airport,,POINT (10.2395000458 47.9888000488),3438,Ulm,48.4,9.9833,Germany,DE,Baden-Württemberg,minor,126949.0,126949.0,0.48448308880166485
2246,EDLV,medium_airport,Weeze Airport,51.6024017334,6.14216995239,106.0,EU,DE,DE-NW,Weeze,yes,EDLV,NRN,,http://www.airport-weeze.de/de,https://en.wikipedia.org/wiki/Airport_Weeze,"LRC, ETUL, Niederrhein Airport, RAF Laarbruch, Düsseldorf Regional",POINT (6.14216995239 51.6024017334),7494,Nijmegen,51.8475,5.8625,Netherlands,NL,Gelderland,minor,177659.0,177359.0,0.37187154040091247
2247,EDLW,medium_airport,Dortmund Airport,51.518299,7.61224,425.0,EU,DE,DE-NW,Dortmund,yes,EDLW,DTM,,,https://en.wikipedia.org/wiki/Dortmund_Airport,,POINT (7.61224 51.518299),3387,Dortmund,51.5167,7.4667,Germany,DE,North Rhine-Westphalia,minor,587696.0,586852.0,0.14554878357787765
2270,EDSB,medium_airport,Karlsruhe Baden-Baden Airport,48.7794,8.0805,408.0,EU,DE,DE-BW,Rheinmünster,yes,EDSB,FKB,,http://www.baden-airpark.de/startseite.html,https://en.wikipedia.org/wiki/Baden_Airpark,Baden Airpark,POINT (8.0805 48.7794),4382,Strasbourg,48.5833,7.7458,France,FR,Grand Est,admin,290576.0,290576.0,0.3879166147511614
2301,EETN,large_airport,Lennart Meri Tallinn Airport,59.41329956049999,24.8327999115,131.0,EU,EE,EE-37,Tallinn,yes,EETN,TLL,,http://www.tallinn-airport.ee/eng,https://en.wikipedia.org/wiki/Tallinn_Airport,,POINT (24.8327999115 59.41329956049999),2466,Tallinn,59.4372,24.7453,Estonia,EE,Tallinn,primary,438341.0,438341.0,0.09070537757377561
2307,EFHK,large_airport,Helsinki Vantaa Airport,60.3172,24.963301,179.0,EU,FI,FI-18,Helsinki,yes,EFHK,HEL,,http://www.finavia.fi/en/helsinki-airport,https://en.wikipedia.org/wiki/Helsinki_Airport,,POINT (24.963301 60.3172),2113,Vantaa,60.2944,25.0403,Finland,FI,Uusimaa,minor,214605.0,214605.0,0.08030371100390944
2314,EFIV,medium_airport,Ivalo Airport,68.607299804688,27.405300140381,481.0,EU,FI,FI-10,Ivalo,yes,EFIV,IVL,,http://www.finavia.fi/en/ivalo/,https://en.wikipedia.org/wiki/Ivalo_Airport,,POINT (27.405300140381 68.607299804688),2114,Oulu,65.0142,25.4719,Finland,FI,Pohjois-Pohjanmaa,admin,208939.0,200526.0,4.080245373660042
2324,EFKS,medium_airport,Kuusamo Airport,65.987602,29.239401,866.0,EU,FI,FI-14,Kuusamo,yes,EFKS,KAO,,http://www.finavia.fi/en/kuusamo/,https://en.wikipedia.org/wiki/Kuusamo_Airport,,POINT (29.239401 65.987602),2116,Kuopio,62.8925,27.6783,Finland,FI,Pohjois-Savo,admin,121557.0,121557.0,3.466510164791816
2325,EFKT,medium_airport,Kittilä Airport,67.700996398926,24.846799850464,644.0,EU,FI,FI-10,Kittilä,yes,EFKT,KTT,,http://www.finavia.fi/en/kittila/,https://en.wikipedia.org/wiki/Kittil%C3%A4_Airport,,POINT (24.846799850464 67.700996398926),2114,Oulu,65.0142,25.4719,Finland,FI,Pohjois-Pohjanmaa,admin,208939.0,200526.0,2.758554890922349
2326,EFKU,medium_airport,Kuopio Airport,63.007099,27.7978,323.0,EU,FI,FI-15,Kuopio / Siilinjärvi,yes,EFKU,KUO,,https://www.finavia.fi/en/kuopio/,https://en.wikipedia.org/wiki/Kuopio_Airport,,POINT (27.7978 63.007099),2116,Kuopio,62.8925,27.6783,Finland,FI,Pohjois-Savo,admin,121557.0,121557.0,0.1655692628509268
2334,EFOU,medium_airport,Oulu Airport,64.930099,25.354601,47.0,EU,FI,FI-14,Oulu / Oulunsalo,yes,EFOU,OUL,,https://www.finavia.fi/en/oulu/,https://en.wikipedia.org/wiki/Oulu_Airport,,POINT (25.354601 64.930099),2114,Oulu,65.0142,25.4719,Finland,FI,Pohjois-Pohjanmaa,admin,208939.0,200526.0,0.14433306482577477
2341,EFRO,medium_airport,Rovaniemi Airport,66.564796447754,25.830400466919,642.0,EU,FI,FI-10,Rovaniemi,yes,EFRO,RVN,,http://www.finavia.fi/en/rovaniemi/,https://en.wikipedia.org/wiki/Rovaniemi_Airport,,POINT (25.830400466919 66.564796447754),2114,Oulu,65.0142,25.4719,Finland,FI,Pohjois-Pohjanmaa,admin,208939.0,200526.0,1.5914998990161677
2347,EFTP,medium_airport,Tampere-Pirkkala Airport,61.414101,23.604401,390.0,EU,FI,FI-11,Tampere / Pirkkala,yes,EFTP,TMP,,https://www.finavia.fi/en/tampere-pirkkala/,https://en.wikipedia.org/wiki/Tampere-Pirkkala_Airport,,POINT (23.604401 61.414101),2110,Tampere,61.4981,23.76,Finland,FI,Pirkanmaa,admin,334112.0,225118.0,0.1768244349687013
2351,EFVA,medium_airport,Vaasa Airport,63.050701,21.762199,19.0,EU,FI,FI-12,Vaasa,yes,EFVA,VAA,,http://www.finavia.fi/en/vaasa/,https://en.wikipedia.org/wiki/Vaasa_Airport,,POINT (21.762199 63.050701),2110,Tampere,61.4981,23.76,Finland,FI,Pirkanmaa,admin,334112.0,225118.0,2.530173650325605
2385,EGAA,large_airport,Belfast International Airport,54.6575012207,-6.21582984924,268.0,EU,GB,GB-NIR,Belfast,yes,EGAA,BFS,,http://www.belfastairport.com/,https://en.wikipedia.org/wiki/Belfast_International_Airport,"Aldergrove, RAF Aldergrove",POINT (-6.21582984924 54.6575012207),5138,Belfast,54.5964,-5.93,United Kingdom,GB,Belfast,,333871.0,333871.0,0.29228763553662535
2387,EGAC,medium_airport,George Best Belfast City Airport,54.618099,-5.8725,15.0,EU,GB,GB-NIR,Belfast,yes,EGAC,BHD,,http://www.belfastcityairport.com/,https://en.wikipedia.org/wiki/George_Best_Belfast_City_Airport,,POINT (-5.8725 54.618099),5138,Belfast,54.5964,-5.93,United Kingdom,GB,Belfast,,333871.0,333871.0,0.06145808816583812
2389,EGBB,large_airport,Birmingham International Airport,52.453899,-1.74803,327.0,EU,GB,GB-ENG,Birmingham,yes,EGBB,BHX,,http://www.bhx.co.uk/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(United_Kingdom),,POINT (-1.74803 52.453899),5147,Solihull,52.413,-1.778,United Kingdom,GB,Solihull,,206674.0,206674.0,0.05070433019970049
2398,EGCC,large_airport,Manchester Airport,53.349375,-2.279521,257.0,EU,GB,GB-ENG,Manchester,yes,EGCC,MAN,,http://www.manchesterairport.co.uk/,https://en.wikipedia.org/wiki/Manchester_Airport,"Ringway Airport, RAF Ringway",POINT (-2.279521 53.349375),5161,Sale,53.424,-2.322,United Kingdom,GB,Trafford,,134022.0,134022.0,0.08586824829935474
2415,EGFF,medium_airport,Cardiff International Airport,51.396702,-3.34333,220.0,EU,GB,GB-WLS,Cardiff,yes,EGFF,CWL,,http://www.cwlfly.com/,https://en.wikipedia.org/wiki/Cardiff_International_Airport,Rhoose,POINT (-3.34333 51.396702),5135,Bristol,51.4536,-2.5975,United Kingdom,GB,"Bristol, City of",,567111.0,567111.0,0.7479971733262099
2417,EGGD,medium_airport,Bristol Airport,51.382702,-2.71909,622.0,EU,GB,GB-ENG,Bristol,yes,EGGD,BRS,,http://www.bristolairport.co.uk/,https://en.wikipedia.org/wiki/Bristol_International_Airport,Lulsgate Bottom,POINT (-2.71909 51.382702),5135,Bristol,51.4536,-2.5975,United Kingdom,GB,"Bristol, City of",,567111.0,567111.0,0.14075032683443375
2418,EGGP,medium_airport,Liverpool John Lennon Airport,53.333599,-2.84972,80.0,EU,GB,GB-ENG,Liverpool,yes,EGGP,LPL,,http://www.liverpoolairport.com/,https://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport,,POINT (-2.84972 53.333599),5131,Liverpool,53.4075,-2.9919,United Kingdom,GB,Liverpool,,864122.0,513441.0,0.16023891600045176
2419,EGGW,large_airport,London Luton Airport,51.874699,-0.368333,526.0,EU,GB,GB-ENG,"Luton, Bedfordshire",yes,EGGW,LTN,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON,POINT (-0.368333 51.874699),5146,Luton,51.8783,-0.4147,United Kingdom,GB,Luton,,213052.0,213052.0,0.046506622001603416
2421,EGHH,medium_airport,Bournemouth Airport,50.779999,-1.8425,38.0,EU,GB,GB-ENG,Bournemouth,yes,EGHH,BOH,,http://www.bournemouthairport.com/,https://en.wikipedia.org/wiki/Bournemouth_Airport,RAF Hurn,POINT (-1.8425 50.779999),5151,Bournemouth,50.72,-1.88,United Kingdom,GB,,,187503.0,187503.0,0.07075401049410354
2422,EGHI,medium_airport,Southampton Airport,50.950298,-1.3568,44.0,EU,GB,GB-ENG,Southampton,yes,EGHI,SOU,,http://www.southamptonairport.com/,https://en.wikipedia.org/wiki/Southampton_Airport,"RAF Eastleigh, RAF Southampton",POINT (-1.3568 50.950298),5133,Southampton,50.9025,-1.4042,United Kingdom,GB,Southampton,,855569.0,271173.0,0.06731573964534097
2404,EGHQ,medium_airport,Cornwall Airport Newquay,50.440601,-4.99541,390.0,EU,GB,GB-ENG,Newquay,yes,EGHQ,NQY,,https://www.cornwallairportnewquay.com/,https://en.wikipedia.org/wiki/Newquay_Airport,"St Mawgan, EGDG",POINT (-4.99541 50.440601),5141,Plymouth,50.3714,-4.1422,United Kingdom,GB,Plymouth,,267918.0,267918.0,0.8560117303524524
2424,EGJA,medium_airport,Alderney Airport,49.706104,-2.21472,290.0,EU,GG,GG-U-A,Saint Anne,yes,EGJA,ACI,,,https://en.wikipedia.org/wiki/Alderney_Airport,"The Blaye, Channel Islands",POINT (-2.21472 49.706104),5151,Bournemouth,50.72,-1.88,United Kingdom,GB,,,187503.0,187503.0,1.0677183979008655
2425,EGJB,medium_airport,Guernsey Airport,49.435001,-2.60197,336.0,EU,GG,GG-U-A,Saint Peter Port,yes,EGJB,GCI,,,https://en.wikipedia.org/wiki/Guernsey_Airport,Channel Islands,POINT (-2.60197 49.435001),5151,Bournemouth,50.72,-1.88,United Kingdom,GB,,,187503.0,187503.0,1.4739277834754994
2426,EGJJ,medium_airport,Jersey Airport,49.20790100097656,-2.195509910583496,277.0,EU,JE,JE-U-A,Saint Helier,yes,EGJJ,JER,,http://www.jerseyairport.com/,https://en.wikipedia.org/wiki/Jersey_Airport,Channel Islands,POINT (-2.195509910583496 49.20790100097656),4385,Rennes,48.1147,-1.6794,France,FR,Bretagne,admin,220488.0,220488.0,1.208907717048189
2429,EGKK,large_airport,London Gatwick Airport,51.148771,-0.192089,202.0,EU,GB,GB-ENG,"Gatwick, Surrey",yes,EGKK,LGW,,http://www.gatwickairport.com/,https://en.wikipedia.org/wiki/Gatwick_Airport,"LON, Crawley, Charlwood",POINT (-0.192089 51.148771),5150,Croydon,51.3727,-0.1099,United Kingdom,GB,Croydon,,192064.0,192064.0,0.23853559223310727
2434,EGLL,large_airport,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,yes,EGLL,LHR,,http://www.heathrowairport.com/,https://en.wikipedia.org/wiki/Heathrow_Airport,"LON, Londres",POINT (-0.461941 51.4706),5177,Hounslow,51.4668,-0.375,United Kingdom,GB,Hounslow,,103337.0,103337.0,0.08702400519971479
2435,EGMC,medium_airport,London Southend Airport,51.570562,0.693627,49.0,EU,GB,GB-ENG,"Southend-on-Sea, Essex",yes,EGMC,SEN,,http://www.southendairport.com/,https://en.wikipedia.org/wiki/London_Southend_Airport,RAF Rochford,POINT (0.693627 51.570562),5152,Basildon,51.58,0.49,United Kingdom,GB,Essex,,185900.0,185900.0,0.20384560572403793
2444,EGNM,medium_airport,Leeds Bradford Airport,53.865898,-1.66057,681.0,EU,GB,GB-ENG,Leeds,yes,EGNM,LBA,,http://www.lbia.co.uk/,https://en.wikipedia.org/wiki/Leeds_Bradford_International_Airport,,POINT (-1.66057 53.865898),5140,Bradford,53.8,-1.75,United Kingdom,GB,Bradford,,293277.0,293277.0,0.11108677375817762
2447,EGNS,medium_airport,Isle of Man Airport,54.083302,-4.62389,52.0,EU,IM,IM-U-A,Castletown,yes,EGNS,IOM,,http://www.iom-airport.com/,https://en.wikipedia.org/wiki/Isle_of_Man_Airport,"Ronaldsway, Douglas",POINT (-4.62389 54.083302),5138,Belfast,54.5964,-5.93,United Kingdom,GB,Belfast,,333871.0,333871.0,1.4032793341683607
2448,EGNT,medium_airport,Newcastle Airport,55.037958,-1.689577,266.0,EU,GB,GB-ENG,Newcastle,yes,EGNT,NCL,,http://www.newcastleairport.com/,https://en.wikipedia.org/wiki/Newcastle_Airport,,POINT (-1.689577 55.037958),5167,Gateshead,54.95,-1.6,United Kingdom,GB,Gateshead,,120046.0,120046.0,0.1255414222199194
2450,EGNX,medium_airport,East Midlands Airport,52.8311,-1.32806,306.0,EU,GB,GB-ENG,Nottingham,yes,EGNX,EMA,,http://www.eastmidlandsairport.com/,https://en.wikipedia.org/wiki/East_Midlands_Airport,RAF Castle Donington,POINT (-1.32806 52.8311),5142,Derby,52.9217,-1.4767,United Kingdom,GB,Derby,,255394.0,255394.0,0.17407529864975194
2459,EGPD,medium_airport,Aberdeen Dyce Airport,57.2019,-2.19778,215.0,EU,GB,GB-SCT,Aberdeen,yes,EGPD,ABZ,,http://www.aberdeenairport.com/,https://en.wikipedia.org/wiki/Aberdeen_Airport,,POINT (-2.19778 57.2019),5149,Aberdeen,57.15,-2.11,United Kingdom,GB,Aberdeen City,,200680.0,200680.0,0.10197518521679844
2460,EGPE,medium_airport,Inverness Airport,57.54249954223633,-4.047500133514404,31.0,EU,GB,GB-SCT,Inverness,yes,EGPE,INV,,http://www.hial.co.uk/inverness-airport.html,https://en.wikipedia.org/wiki/Inverness_Airport,,POINT (-4.047500133514404 57.54249954223633),5149,Aberdeen,57.15,-2.11,United Kingdom,GB,Aberdeen City,,200680.0,200680.0,1.9768567621413706
2461,EGPF,large_airport,Glasgow International Airport,55.871899,-4.43306,26.0,EU,GB,GB-SCT,"Paisley, Renfrewshire",yes,EGPF,GLA,,http://www.glasgowairport.com/,https://en.wikipedia.org/wiki/Glasgow_International_Airport,"Port-adhair Eadar-nàiseanta Ghlaschu, RAF Abbotsinch, RAF Ayr",POINT (-4.43306 55.871899),5138,Belfast,54.5964,-5.93,United Kingdom,GB,Belfast,,333871.0,333871.0,1.966653772935386
2462,EGPH,large_airport,Edinburgh Airport,55.950145,-3.372288,135.0,EU,GB,GB-SCT,Edinburgh,yes,EGPH,EDI,,http://www.edinburghairport.com/,https://en.wikipedia.org/wiki/Edinburgh_Airport,,POINT (-3.372288 55.950145),5149,Aberdeen,57.15,-2.11,United Kingdom,GB,Aberdeen City,,200680.0,200680.0,1.7415576407253937
2468,EGPO,medium_airport,Stornoway Airport,58.215599,-6.33111,26.0,EU,GB,GB-SCT,"Stornoway, Western Isles",yes,EGPO,SYY,,http://www.hial.co.uk/stornoway-airport.html,https://en.wikipedia.org/wiki/Stornoway_Airport,Lewis,POINT (-6.33111 58.215599),5138,Belfast,54.5964,-5.93,United Kingdom,GB,Belfast,,333871.0,333871.0,3.6413583500804974
2475,EGSH,medium_airport,Norwich Airport,52.6758,1.28278,117.0,EU,GB,GB-ENG,"Norwich, Norfolk",yes,EGSH,NWI,,https://www.norwichairport.co.uk/,https://en.wikipedia.org/wiki/Norwich_Airport,RAF Horsham St Faith,POINT (1.28278 52.6758),5145,Norwich,52.6286,1.2928,United Kingdom,GB,Norfolk,,213166.0,195971.0,0.04825184348810257
2476,EGSS,large_airport,London Stansted Airport,51.884998,0.235,348.0,EU,GB,GB-ENG,London,yes,EGSS,STN,,http://www.stanstedairport.com/,https://en.wikipedia.org/wiki/London_Stansted_Airport,LON,POINT (0.235 51.884998),5170,Chelmsford,51.73,0.48,United Kingdom,GB,Essex,,115369.0,115369.0,0.2899127110079893
2513,EHAM,large_airport,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,yes,EHAM,AMS,,http://www.schiphol.nl/,https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol,,POINT (4.76389 52.308601),7499,Hoofddorp,52.3061,4.6907,Netherlands,NL,Noord-Holland,minor,157789.0,157789.0,0.07323271878743856
2515,EHBK,medium_airport,Maastricht Aachen Airport,50.911701,5.77014,375.0,EU,NL,NL-LI,Maastricht,yes,EHBK,MST,,,https://en.wikipedia.org/wiki/Maastricht_Aachen_Airport,,POINT (5.77014 50.911701),7488,Maastricht,50.85,5.6833,Netherlands,NL,Limburg,admin,277721.0,120227.0,0.10652792592085816
2518,EHEH,large_airport,Eindhoven Airport,51.4500999451,5.37452983856,74.0,EU,NL,NL-NB,Eindhoven,yes,EHEH,EIN,,http://www.eindhovenairport.nl/,https://en.wikipedia.org/wiki/Eindhoven_Airport,Welschap Airport,POINT (5.37452983856 51.4500999451),7489,Eindhoven,51.4333,5.4833,Netherlands,NL,Noord-Brabant,minor,235691.0,235691.0,0.11005992083881647
2524,EHRD,medium_airport,Rotterdam The Hague Airport,51.956902,4.43722,-15.0,EU,NL,NL-ZH,Rotterdam,yes,EHRD,RTM,,https://www.rotterdamthehagueairport.nl/,https://en.wikipedia.org/wiki/Rotterdam_Airport,Vliegveld Zestienhoven,POINT (4.43722 51.956902),7485,Rotterdam,51.9167,4.5,Netherlands,NL,Zuid-Holland,minor,631155.0,592105.0,0.07454883771059122
2540,EKAH,medium_airport,Aarhus Airport,56.303331,10.618286,82.0,EU,DK,DK-82,Aarhus,yes,EKAH,AAR,,http://www.aar.dk/default.asp?id=87,https://en.wikipedia.org/wiki/Aarhus_Airport,,POINT (10.618286 56.303331),3557,Aarhus,56.1572,10.2107,Denmark,DK,Midtjylland,minor,285273.0,269022.0,0.43299031924166537
2541,EKBI,large_airport,Billund Airport,55.740496,9.160452,247.0,EU,DK,DK-83,Billund,yes,EKBI,BLL,,http://www.billund-airport.dk/?sc_lang=en,https://en.wikipedia.org/wiki/Billund_Airport,,POINT (9.160452 55.740496),3557,Aarhus,56.1572,10.2107,Denmark,DK,Midtjylland,minor,285273.0,269022.0,1.1298951655441323
2542,EKCH,large_airport,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,17.0,EU,DK,DK-84,Copenhagen,yes,EKCH,CPH,,http://www.cph.dk/en/,https://en.wikipedia.org/wiki/Copenhagen_Airport,"København, Malmö",POINT (12.656000137329 55.617900848389),3556,Copenhagen,55.6761,12.5683,Denmark,DK,Hovedstaden,primary,1366301.0,1366301.0,0.10525424141461232
2559,EKVG,medium_airport,Vágar Airport,62.063256,-7.275782,280.0,EU,FO,FO-U-A,Vágar,yes,EKVG,FAE,,http://www.floghavn.fo/,https://en.wikipedia.org/wiki/V%C3%A1gar_Airport,"Faroes, RAF Vágar",POINT (-7.275782 62.063256),5149,Aberdeen,57.15,-2.11,United Kingdom,GB,Aberdeen City,,200680.0,200680.0,7.129192674704481
2562,EKYT,medium_airport,Aalborg Airport,57.094763,9.84993,10.0,EU,DK,DK-81,Aalborg,yes,EKYT,AAL,,http://www.aal.dk,https://en.wikipedia.org/wiki/Aalborg_Airport,,POINT (9.84993 57.094763),3559,Aalborg,57.05,9.9167,Denmark,DK,Nordjylland,admin,143598.0,119862.0,0.08038631145288536
2563,ELLX,large_airport,Luxembourg-Findel International Airport,49.6233333,6.2044444,1234.0,EU,LU,LU-L,Luxembourg,yes,ELLX,LUX,,http://www.lux-airport.lu/en/,https://en.wikipedia.org/wiki/Luxembourg-Findel_International_Airport,,POINT (6.2044444 49.6233333),3452,Trier,49.7567,6.6414,Germany,DE,Rhineland-Palatinate,minor,110636.0,110570.0,0.4568554180922571
2564,ENAL,medium_airport,"Ålesund Airport, Vigra",62.5625,6.1197,69.0,EU,NO,NO-15,Ålesund,yes,ENAL,AES,,http://www.avinor.no/lufthavn/alesund,https://en.wikipedia.org/wiki/%C3%85lesund_Airport%2C_Vigra,Vigra,POINT (6.1197 62.5625),7899,Bergen,60.3894,5.33,Norway,NO,Vestland,admin,267117.0,267117.0,2.3121396367866693
2565,ENAN,medium_airport,"Andøya Airport, Andenes",69.292503,16.144199,43.0,EU,NO,NO-18,Andenes,yes,ENAN,ANX,,https://avinor.no/en/airport/andoya-airport/,https://en.wikipedia.org/wiki/And%C3%B8ya_Airport%2C_Andenes,,POINT (16.144199 69.292503),7902,Trondheim,63.4297,10.3933,Norway,NO,Trøndelag,minor,194860.0,194860.0,8.21250864991995
