city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Čachtice,48.7122,17.7872,Slovakia,SK,Nitra,,3939,3703
Veľká Ida,48.6000,21.1667,Slovakia,SK,Košice,,3911,3911
Malinovo,48.1528,17.2944,Slovakia,SK,Bratislava,,3887,3887
Podbrezová,48.8167,19.5500,Slovakia,SK,Banská Bystrica,,3882,3622
Trstice,48.0142,17.8061,Slovakia,SK,Trnava,,3864,3864
Varín,49.2000,18.8833,Slovakia,SK,Žilina,,3815,3815
Hanušovce nad Topľou,49.0264,21.5003,Slovakia,SK,Prešov,,3777,3777
Bánov,48.0489,18.1922,Slovakia,SK,Nitra,,3722,3697
Veľké Leváre,48.5031,17.0012,Slovakia,SK,Bratislava,,3719,3719
Turna nad Bodvou,48.6006,20.8781,Slovakia,SK,Košice,,3700,3700
Tešedíkovo,48.1062,17.8631,Slovakia,SK,Nitra,,3699,3699
Ľubotice,49.0117,21.2739,Slovakia,SK,Prešov,,3638,3638
Tlmače,48.2878,18.5311,Slovakia,SK,Nitra,,3637,3637
Čierna nad Tisou,48.4167,22.0964,Slovakia,SK,Košice,,3633,3633
Zborov,49.3722,21.3153,Slovakia,SK,Prešov,,3533,3533
Svrčinovec,49.4811,18.7922,Slovakia,SK,Žilina,,3517,3370
Bystrany,48.9494,20.7581,Slovakia,SK,Košice,,3500,3500
Smolenice,48.5062,17.4304,Slovakia,SK,Trnava,,3383,3383
Belá nad Cirochou,48.9786,22.1061,Slovakia,SK,Prešov,,3372,3369
Trenčianska Turná,48.8500,18.0194,Slovakia,SK,Nitra,,3369,3369
Rakúsy,49.1892,20.3858,Slovakia,SK,Prešov,,3238,3177
Rosina,49.1792,18.7667,Slovakia,SK,Žilina,,3211,3211
Richnava,48.9250,20.9194,Slovakia,SK,Košice,,3171,3171
Huncovce,49.1167,20.3833,Slovakia,SK,Prešov,,3169,3055
Nesluša,49.3097,18.7464,Slovakia,SK,Žilina,,3165,3165
Dolná Súča,48.9583,18.0306,Slovakia,SK,Nitra,,3087,3087
